source_index,lotName,waferIndex,label,split
802757,lot47188,18.0,none,train
802758,lot47188,19.0,none,train
802759,lot47188,20.0,none,train
802760,lot47188,21.0,none,train
802761,lot47188,22.0,none,train
802762,lot47188,23.0,none,train
802763,lot47188,24.0,none,train
802764,lot47188,25.0,none,train
802765,lot47189,1.0,none,test
802766,lot47189,2.0,none,test
802767,lot47189,3.0,none,test
802768,lot47189,4.0,none,test
802769,lot47189,5.0,none,test
802770,lot47189,6.0,none,test
802771,lot47189,7.0,Scratch,test
802772,lot47189,8.0,none,test
802773,lot47189,9.0,none,test
802774,lot47189,10.0,none,test
802775,lot47189,11.0,none,test
802776,lot47189,12.0,none,test
802777,lot47189,13.0,none,test
802778,lot47189,14.0,none,test
802779,lot47189,15.0,none,test
802780,lot47189,16.0,Edge-Loc,test
802781,lot47189,17.0,none,test
802782,lot47189,18.0,none,test
802783,lot47189,19.0,none,test
802784,lot47189,20.0,none,test
802785,lot47189,21.0,none,test
802786,lot47189,22.0,none,test
802787,lot47189,23.0,none,test
802788,lot47189,24.0,none,test
802789,lot47189,25.0,none,test
802790,lot47190,1.0,none,train
802791,lot47190,2.0,none,train
802792,lot47190,3.0,none,train
802793,lot47190,4.0,none,train
802794,lot47190,5.0,none,train
802795,lot47190,6.0,none,train
802796,lot47190,7.0,none,train
802797,lot47190,8.0,none,train
802798,lot47190,9.0,Scratch,train
802799,lot47190,10.0,none,train
802800,lot47190,11.0,none,train
802801,lot47190,12.0,none,train
802802,lot47190,13.0,none,train
802803,lot47190,14.0,none,train
802804,lot47190,15.0,none,train
802805,lot47190,16.0,none,train
802806,lot47190,17.0,none,train
802807,lot47190,18.0,none,train
802808,lot47190,19.0,none,train
802809,lot47190,20.0,none,train
802810,lot47190,21.0,none,train
802811,lot47190,22.0,none,train
802812,lot47190,23.0,none,train
802813,lot47190,24.0,Edge-Loc,train
802814,lot47190,25.0,none,train
802815,lot47191,1.0,none,train
802816,lot47191,2.0,none,train
802817,lot47191,3.0,Loc,train
802818,lot47191,4.0,Loc,train
802819,lot47191,5.0,none,train
802820,lot47191,6.0,none,train
802821,lot47191,7.0,none,train
802822,lot47191,8.0,none,train
802823,lot47191,9.0,none,train
802824,lot47191,10.0,none,train
802825,lot47191,11.0,none,train
802826,lot47191,12.0,none,train
802827,lot47191,13.0,none,train
802828,lot47191,14.0,none,train
802829,lot47191,15.0,none,train
802830,lot47191,16.0,none,train
802831,lot47191,17.0,none,train
802832,lot47191,18.0,none,train
802833,lot47191,19.0,none,train
802834,lot47191,20.0,none,train
802835,lot47191,21.0,none,train
802836,lot47191,22.0,none,train
802837,lot47191,23.0,none,train
802838,lot47191,24.0,none,train
802839,lot47191,25.0,none,train
802840,lot47192,1.0,none,val
802841,lot47192,2.0,none,val
802842,lot47192,3.0,none,val
802843,lot47192,4.0,none,val
802844,lot47192,5.0,none,val
802845,lot47192,6.0,none,val
802846,lot47192,7.0,none,val
802847,lot47192,8.0,none,val
802848,lot47192,9.0,none,val
802849,lot47192,10.0,none,val
802850,lot47192,11.0,none,val
802851,lot47192,12.0,none,val
802852,lot47192,13.0,none,val
802853,lot47192,14.0,none,val
802854,lot47192,15.0,none,val
802855,lot47192,16.0,none,val
802856,lot47192,17.0,none,val
802857,lot47192,18.0,none,val
802858,lot47192,19.0,none,val
802859,lot47192,20.0,none,val
802860,lot47192,21.0,none,val
802861,lot47192,22.0,none,val
802862,lot47192,23.0,none,val
802863,lot47192,24.0,none,val
802864,lot47192,25.0,none,val
802865,lot47193,1.0,none,test
802866,lot47193,2.0,none,test
802867,lot47193,3.0,none,test
802868,lot47193,4.0,none,test
802869,lot47193,5.0,none,test
802870,lot47193,6.0,none,test
802871,lot47193,7.0,none,test
802872,lot47193,8.0,none,test
802873,lot47193,9.0,none,test
802874,lot47193,10.0,none,test
802875,lot47193,11.0,none,test
802876,lot47193,12.0,none,test
802877,lot47193,13.0,none,test
802878,lot47193,14.0,none,test
802879,lot47193,15.0,none,test
802880,lot47193,16.0,none,test
802881,lot47193,17.0,none,test
802882,lot47193,18.0,none,test
802883,lot47193,19.0,none,test
802884,lot47193,20.0,none,test
802885,lot47193,21.0,none,test
802886,lot47193,22.0,none,test
802887,lot47193,23.0,none,test
802888,lot47193,24.0,none,test
802889,lot47193,25.0,none,test
802890,lot47194,1.0,none,train
802891,lot47194,2.0,Scratch,train
802892,lot47194,3.0,none,train
802893,lot47194,4.0,none,train
802894,lot47194,5.0,none,train
802895,lot47194,6.0,none,train
802896,lot47194,7.0,none,train
802897,lot47194,8.0,none,train
802898,lot47194,9.0,none,train
802899,lot47194,10.0,none,train
802900,lot47194,11.0,none,train
802901,lot47194,12.0,none,train
802902,lot47194,13.0,none,train
802903,lot47194,14.0,none,train
802904,lot47194,15.0,none,train
802905,lot47194,16.0,none,train
802906,lot47194,17.0,none,train
802907,lot47194,18.0,none,train
802908,lot47194,19.0,none,train
802909,lot47194,20.0,none,train
802910,lot47194,21.0,none,train
802911,lot47194,22.0,none,train
802912,lot47194,23.0,none,train
802913,lot47194,24.0,none,train
802914,lot47194,25.0,none,train
802915,lot47195,1.0,none,train
802916,lot47195,2.0,none,train
802917,lot47195,3.0,none,train
802918,lot47195,4.0,none,train
802919,lot47195,5.0,none,train
802920,lot47195,6.0,none,train
802921,lot47195,7.0,none,train
802922,lot47195,8.0,none,train
802923,lot47195,9.0,none,train
802924,lot47195,10.0,none,train
802925,lot47195,11.0,none,train
802926,lot47195,12.0,none,train
802927,lot47195,13.0,none,train
802928,lot47195,14.0,none,train
802929,lot47195,15.0,none,train
802930,lot47195,16.0,none,train
802931,lot47195,17.0,none,train
802932,lot47195,18.0,none,train
802933,lot47195,19.0,none,train
802934,lot47195,20.0,none,train
802935,lot47195,21.0,none,train
802936,lot47195,22.0,none,train
802937,lot47195,23.0,none,train
802938,lot47195,24.0,none,train
802939,lot47195,25.0,none,train
802940,lot47196,1.0,none,test
802941,lot47196,2.0,none,test
802942,lot47196,3.0,none,test
802943,lot47196,4.0,none,test
802944,lot47196,5.0,none,test
802945,lot47196,6.0,none,test
802946,lot47196,7.0,none,test
802947,lot47196,8.0,none,test
802948,lot47196,9.0,none,test
802949,lot47196,10.0,none,test
802950,lot47196,11.0,none,test
802951,lot47196,12.0,none,test
802952,lot47196,13.0,none,test
802953,lot47196,14.0,none,test
802954,lot47196,15.0,none,test
802955,lot47196,16.0,none,test
802956,lot47196,17.0,none,test
802957,lot47196,18.0,none,test
802958,lot47196,19.0,none,test
802959,lot47196,20.0,none,test
802960,lot47196,21.0,none,test
802961,lot47196,22.0,none,test
802962,lot47196,23.0,none,test
802963,lot47196,24.0,none,test
802964,lot47196,25.0,none,test
802965,lot47197,1.0,none,test
802966,lot47197,2.0,none,test
802967,lot47197,3.0,none,test
802968,lot47197,4.0,none,test
802969,lot47197,5.0,none,test
802970,lot47197,6.0,none,test
802971,lot47197,7.0,none,test
802972,lot47197,8.0,none,test
802973,lot47197,9.0,none,test
802974,lot47197,10.0,none,test
802975,lot47197,11.0,none,test
802976,lot47197,12.0,none,test
802977,lot47197,13.0,none,test
802978,lot47197,14.0,none,test
802979,lot47197,15.0,none,test
802980,lot47197,16.0,none,test
802981,lot47197,17.0,none,test
802982,lot47197,18.0,none,test
802983,lot47197,19.0,none,test
802984,lot47197,20.0,none,test
802985,lot47197,21.0,none,test
802986,lot47197,22.0,none,test
802987,lot47197,23.0,none,test
802988,lot47197,24.0,none,test
802989,lot47197,25.0,none,test
802990,lot47198,1.0,none,val
802991,lot47198,2.0,none,val
802992,lot47198,3.0,none,val
802993,lot47198,4.0,none,val
802994,lot47198,5.0,none,val
802995,lot47198,6.0,none,val
802996,lot47198,7.0,none,val
802997,lot47198,8.0,none,val
802998,lot47198,9.0,none,val
802999,lot47198,10.0,none,val
803000,lot47198,11.0,none,val
803001,lot47198,12.0,none,val
803002,lot47198,13.0,none,val
803003,lot47198,14.0,none,val
803004,lot47198,15.0,none,val
803005,lot47198,16.0,none,val
803006,lot47198,17.0,none,val
803007,lot47198,18.0,none,val
803008,lot47198,19.0,none,val
803009,lot47198,20.0,none,val
803010,lot47198,21.0,none,val
803011,lot47198,22.0,none,val
803012,lot47198,23.0,none,val
803013,lot47198,24.0,none,val
803014,lot47198,25.0,none,val
803015,lot47199,1.0,none,train
803016,lot47199,2.0,none,train
803017,lot47199,3.0,none,train
803018,lot47199,4.0,none,train
803019,lot47199,5.0,none,train
803020,lot47199,6.0,none,train
803021,lot47199,7.0,none,train
803022,lot47199,8.0,none,train
803023,lot47199,9.0,none,train
803024,lot47199,10.0,none,train
803025,lot47199,11.0,none,train
803026,lot47199,12.0,none,train
803027,lot47199,13.0,none,train
803028,lot47199,14.0,none,train
803029,lot47199,15.0,none,train
803030,lot47199,16.0,none,train
803031,lot47199,17.0,none,train
803032,lot47199,18.0,none,train
803033,lot47199,19.0,none,train
803034,lot47199,20.0,none,train
803035,lot47199,21.0,none,train
803036,lot47199,22.0,none,train
803037,lot47199,23.0,none,train
803038,lot47199,24.0,none,train
803039,lot47199,25.0,none,train
803040,lot47200,1.0,none,train
803041,lot47200,2.0,none,train
803042,lot47200,3.0,none,train
803043,lot47200,4.0,none,train
803044,lot47200,5.0,none,train
803045,lot47200,6.0,none,train
803046,lot47200,7.0,none,train
803047,lot47200,8.0,none,train
803048,lot47200,9.0,none,train
803049,lot47200,10.0,none,train
803050,lot47200,11.0,none,train
803051,lot47200,12.0,none,train
803052,lot47200,13.0,none,train
803053,lot47200,14.0,none,train
803054,lot47200,15.0,none,train
803055,lot47200,16.0,none,train
803056,lot47200,17.0,none,train
803057,lot47200,18.0,none,train
803058,lot47200,19.0,none,train
803059,lot47200,20.0,none,train
803060,lot47200,21.0,none,train
803061,lot47200,22.0,none,train
803062,lot47200,23.0,none,train
803063,lot47200,24.0,none,train
803064,lot47200,25.0,none,train
803065,lot47201,1.0,none,train
803066,lot47201,2.0,none,train
803067,lot47201,3.0,none,train
803068,lot47201,4.0,none,train
803069,lot47201,5.0,none,train
803070,lot47201,6.0,none,train
803071,lot47201,7.0,none,train
803072,lot47201,8.0,none,train
803073,lot47201,9.0,none,train
803074,lot47201,10.0,none,train
803075,lot47201,11.0,none,train
803076,lot47201,12.0,none,train
803077,lot47201,13.0,none,train
803078,lot47201,14.0,none,train
803079,lot47201,15.0,none,train
803080,lot47201,16.0,none,train
803081,lot47201,17.0,none,train
803082,lot47201,18.0,none,train
803083,lot47201,19.0,none,train
803084,lot47201,20.0,none,train
803085,lot47201,21.0,Edge-Loc,train
803086,lot47201,22.0,none,train
803087,lot47201,23.0,none,train
803088,lot47201,24.0,none,train
803089,lot47201,25.0,none,train
803090,lot47202,1.0,none,train
803091,lot47202,2.0,none,train
803092,lot47202,3.0,none,train
803093,lot47202,4.0,none,train
803094,lot47202,5.0,none,train
803095,lot47202,6.0,none,train
803096,lot47202,7.0,none,train
803097,lot47202,8.0,none,train
803098,lot47202,9.0,none,train
803099,lot47202,10.0,none,train
803100,lot47202,11.0,none,train
803101,lot47202,12.0,none,train
803102,lot47202,13.0,none,train
803103,lot47202,14.0,none,train
803104,lot47202,15.0,none,train
803105,lot47202,16.0,none,train
803106,lot47202,17.0,none,train
803107,lot47202,18.0,none,train
803108,lot47202,19.0,none,train
803109,lot47202,20.0,none,train
803110,lot47202,21.0,none,train
803111,lot47202,22.0,none,train
803112,lot47202,23.0,Loc,train
803113,lot47202,24.0,none,train
803114,lot47202,25.0,none,train
803115,lot47203,1.0,none,train
803116,lot47203,2.0,none,train
803117,lot47203,3.0,none,train
803118,lot47203,4.0,none,train
803119,lot47203,5.0,none,train
803120,lot47203,6.0,Edge-Loc,train
803121,lot47203,7.0,none,train
803122,lot47203,8.0,none,train
803123,lot47203,9.0,none,train
803124,lot47203,10.0,none,train
803125,lot47203,11.0,Edge-Loc,train
803126,lot47203,12.0,none,train
803127,lot47203,13.0,none,train
803128,lot47203,14.0,none,train
803129,lot47203,15.0,none,train
803130,lot47203,16.0,none,train
803131,lot47203,17.0,none,train
803132,lot47203,18.0,none,train
803133,lot47203,19.0,Loc,train
803134,lot47203,20.0,none,train
803135,lot47203,21.0,none,train
803136,lot47203,22.0,none,train
803137,lot47203,23.0,none,train
803138,lot47203,24.0,none,train
803139,lot47203,25.0,none,train
803140,lot47204,1.0,none,train
803141,lot47204,2.0,none,train
803142,lot47204,3.0,none,train
803143,lot47204,4.0,none,train
803144,lot47204,5.0,none,train
803145,lot47204,6.0,none,train
803146,lot47204,7.0,none,train
803147,lot47204,8.0,none,train
803148,lot47204,9.0,none,train
803149,lot47204,10.0,none,train
803150,lot47204,11.0,none,train
803151,lot47204,12.0,none,train
803152,lot47204,13.0,none,train
803153,lot47204,14.0,none,train
803154,lot47204,15.0,none,train
803155,lot47204,16.0,none,train
803156,lot47204,17.0,none,train
803157,lot47204,18.0,none,train
803158,lot47204,19.0,none,train
803159,lot47204,20.0,none,train
803160,lot47204,21.0,none,train
803161,lot47204,22.0,none,train
803162,lot47204,23.0,none,train
803163,lot47204,24.0,none,train
803164,lot47204,25.0,none,train
803165,lot47205,1.0,none,train
803166,lot47205,2.0,none,train
803167,lot47205,3.0,none,train
803168,lot47205,4.0,none,train
803169,lot47205,5.0,none,train
803170,lot47205,6.0,none,train
803171,lot47205,7.0,none,train
803172,lot47205,8.0,none,train
803173,lot47205,9.0,none,train
803174,lot47205,10.0,none,train
803175,lot47205,11.0,none,train
803176,lot47205,12.0,none,train
803177,lot47205,13.0,none,train
803178,lot47205,14.0,none,train
803179,lot47205,15.0,none,train
803180,lot47205,16.0,none,train
803181,lot47205,17.0,none,train
803182,lot47205,18.0,none,train
803183,lot47205,19.0,none,train
803184,lot47205,20.0,none,train
803185,lot47205,21.0,none,train
803186,lot47205,22.0,none,train
803187,lot47205,23.0,none,train
803188,lot47205,24.0,none,train
803189,lot47205,25.0,none,train
803190,lot47206,1.0,none,train
803191,lot47206,2.0,none,train
803192,lot47206,3.0,none,train
803193,lot47206,4.0,none,train
803194,lot47206,5.0,none,train
803195,lot47206,6.0,none,train
803196,lot47206,7.0,none,train
803197,lot47206,8.0,none,train
803198,lot47206,9.0,none,train
803199,lot47206,10.0,none,train
803200,lot47206,11.0,none,train
803201,lot47206,12.0,Loc,train
803202,lot47206,13.0,none,train
803203,lot47206,14.0,none,train
803204,lot47206,15.0,none,train
803205,lot47206,16.0,none,train
803206,lot47206,17.0,none,train
803207,lot47206,18.0,none,train
803208,lot47206,19.0,none,train
803209,lot47206,20.0,none,train
803210,lot47206,21.0,none,train
803211,lot47206,22.0,none,train
803212,lot47206,23.0,none,train
803213,lot47206,24.0,none,train
803214,lot47206,25.0,none,train
803215,lot47207,1.0,none,train
803216,lot47207,2.0,none,train
803217,lot47207,3.0,none,train
803218,lot47207,4.0,none,train
803219,lot47207,5.0,none,train
803220,lot47207,6.0,none,train
803221,lot47207,7.0,none,train
803222,lot47207,8.0,Edge-Loc,train
803223,lot47207,9.0,Edge-Ring,train
803224,lot47207,10.0,none,train
803225,lot47207,11.0,none,train
803226,lot47207,12.0,none,train
803227,lot47207,13.0,none,train
803228,lot47207,14.0,none,train
803229,lot47207,15.0,none,train
803230,lot47207,16.0,none,train
803231,lot47207,17.0,none,train
803232,lot47207,18.0,none,train
803233,lot47207,19.0,none,train
803234,lot47207,20.0,none,train
803235,lot47207,21.0,none,train
803236,lot47207,22.0,none,train
803237,lot47207,23.0,none,train
803238,lot47207,24.0,none,train
803239,lot47207,25.0,none,train
803240,lot47208,1.0,none,train
803241,lot47208,2.0,none,train
803242,lot47208,3.0,none,train
803243,lot47208,4.0,none,train
803244,lot47208,5.0,none,train
803245,lot47208,6.0,none,train
803246,lot47208,7.0,none,train
803247,lot47208,8.0,none,train
803248,lot47208,9.0,none,train
803249,lot47208,10.0,none,train
803250,lot47208,11.0,none,train
803251,lot47208,12.0,none,train
803252,lot47208,13.0,none,train
803253,lot47208,14.0,none,train
803254,lot47208,15.0,none,train
803255,lot47208,16.0,none,train
803256,lot47208,17.0,none,train
803257,lot47208,18.0,none,train
803258,lot47208,19.0,none,train
803259,lot47208,20.0,none,train
803260,lot47208,21.0,none,train
803261,lot47208,22.0,none,train
803262,lot47208,23.0,none,train
803263,lot47208,24.0,none,train
803264,lot47208,25.0,Edge-Loc,train
803265,lot47209,1.0,none,train
803266,lot47209,2.0,none,train
803267,lot47209,3.0,none,train
803268,lot47209,4.0,none,train
803269,lot47209,5.0,none,train
803270,lot47209,6.0,none,train
803271,lot47209,7.0,none,train
803272,lot47209,8.0,none,train
803273,lot47209,9.0,none,train
803274,lot47209,10.0,none,train
803275,lot47209,11.0,none,train
803276,lot47209,12.0,none,train
803277,lot47209,13.0,none,train
803278,lot47209,14.0,none,train
803279,lot47209,15.0,none,train
803280,lot47209,16.0,none,train
803281,lot47209,17.0,none,train
803282,lot47209,18.0,none,train
803283,lot47209,19.0,none,train
803284,lot47209,20.0,none,train
803285,lot47209,21.0,none,train
803286,lot47209,22.0,Edge-Loc,train
803287,lot47209,23.0,none,train
803288,lot47209,24.0,none,train
803289,lot47209,25.0,none,train
803290,lot47210,1.0,none,train
803291,lot47210,2.0,none,train
803292,lot47210,3.0,none,train
803293,lot47210,4.0,none,train
803294,lot47210,5.0,none,train
803295,lot47210,6.0,none,train
803296,lot47210,7.0,none,train
803297,lot47210,8.0,none,train
803298,lot47210,9.0,none,train
803299,lot47210,10.0,none,train
803300,lot47210,11.0,none,train
803301,lot47210,12.0,none,train
803302,lot47210,13.0,none,train
803303,lot47210,14.0,none,train
803304,lot47210,15.0,none,train
803305,lot47210,16.0,none,train
803306,lot47210,17.0,none,train
803307,lot47210,18.0,none,train
803308,lot47210,19.0,none,train
803309,lot47210,20.0,none,train
803310,lot47210,21.0,none,train
803311,lot47210,22.0,none,train
803312,lot47210,23.0,none,train
803313,lot47210,24.0,none,train
803314,lot47210,25.0,none,train
803315,lot47211,1.0,none,test
803316,lot47211,2.0,none,test
803317,lot47211,3.0,none,test
803318,lot47211,4.0,none,test
803319,lot47211,5.0,none,test
803320,lot47211,6.0,none,test
803321,lot47211,7.0,none,test
803322,lot47211,8.0,none,test
803323,lot47211,9.0,none,test
803324,lot47211,10.0,none,test
803325,lot47211,11.0,none,test
803326,lot47211,12.0,none,test
803327,lot47211,13.0,none,test
803328,lot47211,14.0,none,test
803329,lot47211,15.0,none,test
803330,lot47211,16.0,none,test
803331,lot47211,17.0,none,test
803332,lot47211,18.0,none,test
803333,lot47211,19.0,none,test
803334,lot47211,20.0,none,test
803335,lot47211,21.0,none,test
803336,lot47211,22.0,none,test
803337,lot47211,23.0,none,test
803338,lot47211,24.0,none,test
803339,lot47211,25.0,Edge-Loc,test
803351,lot47213,1.0,none,val
803352,lot47213,2.0,none,val
803353,lot47213,3.0,none,val
803354,lot47213,4.0,none,val
803355,lot47213,5.0,none,val
803356,lot47213,6.0,none,val
803357,lot47213,7.0,none,val
803358,lot47213,8.0,none,val
803359,lot47213,9.0,none,val
803360,lot47213,10.0,none,val
803361,lot47213,11.0,none,val
803362,lot47213,12.0,none,val
803363,lot47213,13.0,none,val
803364,lot47213,14.0,none,val
803365,lot47213,15.0,none,val
803366,lot47213,16.0,none,val
803367,lot47213,17.0,none,val
803368,lot47213,18.0,none,val
803369,lot47213,19.0,none,val
803370,lot47213,20.0,none,val
803371,lot47213,21.0,none,val
803372,lot47213,22.0,none,val
803373,lot47213,23.0,none,val
803374,lot47213,24.0,none,val
803375,lot47213,25.0,none,val
803376,lot47214,1.0,none,train
803377,lot47214,2.0,none,train
803378,lot47214,3.0,none,train
803379,lot47214,4.0,none,train
803380,lot47214,5.0,none,train
803381,lot47214,6.0,none,train
803382,lot47214,7.0,none,train
803383,lot47214,8.0,none,train
803384,lot47214,9.0,none,train
803385,lot47214,10.0,none,train
803386,lot47214,11.0,none,train
803387,lot47214,12.0,none,train
803388,lot47214,13.0,none,train
803389,lot47214,14.0,none,train
803390,lot47214,15.0,none,train
803391,lot47214,16.0,none,train
803392,lot47214,17.0,none,train
803393,lot47214,18.0,none,train
803394,lot47214,19.0,none,train
803395,lot47214,20.0,none,train
803396,lot47214,21.0,none,train
803397,lot47214,22.0,none,train
803398,lot47214,23.0,none,train
803399,lot47214,24.0,none,train
803400,lot47214,25.0,none,train
803401,lot47215,1.0,none,test
803402,lot47215,2.0,none,test
803403,lot47215,3.0,none,test
803404,lot47215,4.0,none,test
803405,lot47215,5.0,none,test
803406,lot47215,6.0,none,test
803407,lot47215,7.0,none,test
803408,lot47215,8.0,none,test
803409,lot47215,9.0,none,test
803410,lot47215,10.0,none,test
803411,lot47215,11.0,none,test
803412,lot47215,12.0,none,test
803413,lot47215,13.0,none,test
803414,lot47215,14.0,none,test
803415,lot47215,15.0,none,test
803416,lot47215,16.0,none,test
803417,lot47215,17.0,none,test
803418,lot47215,18.0,none,test
803419,lot47215,19.0,none,test
803420,lot47215,20.0,none,test
803421,lot47215,21.0,none,test
803422,lot47215,22.0,none,test
803423,lot47215,23.0,none,test
803424,lot47215,24.0,none,test
803425,lot47215,25.0,none,test
803426,lot47216,1.0,none,train
803427,lot47216,2.0,none,train
803428,lot47216,3.0,none,train
803429,lot47216,4.0,none,train
803430,lot47216,5.0,none,train
803431,lot47216,6.0,none,train
803432,lot47216,7.0,none,train
803433,lot47216,8.0,none,train
803434,lot47216,9.0,none,train
803435,lot47216,10.0,none,train
803436,lot47216,11.0,none,train
803437,lot47216,12.0,none,train
803438,lot47216,13.0,none,train
803439,lot47216,14.0,none,train
803440,lot47216,15.0,none,train
803441,lot47216,16.0,none,train
803442,lot47216,17.0,none,train
803443,lot47216,18.0,none,train
803444,lot47216,19.0,none,train
803445,lot47216,20.0,none,train
803446,lot47216,21.0,Near-full,train
803447,lot47216,22.0,none,train
803448,lot47216,23.0,none,train
803449,lot47216,24.0,none,train
803450,lot47216,25.0,none,train
803451,lot47217,1.0,none,val
803452,lot47217,2.0,none,val
803453,lot47217,3.0,none,val
803454,lot47217,4.0,none,val
803455,lot47217,5.0,none,val
803456,lot47217,6.0,none,val
803457,lot47217,7.0,none,val
803458,lot47217,8.0,none,val
803459,lot47217,9.0,none,val
803460,lot47217,10.0,none,val
803461,lot47217,11.0,none,val
803462,lot47217,12.0,none,val
803463,lot47217,13.0,none,val
803464,lot47217,14.0,none,val
803465,lot47217,15.0,none,val
803466,lot47217,16.0,none,val
803467,lot47217,17.0,none,val
803468,lot47217,18.0,none,val
803469,lot47217,19.0,none,val
803470,lot47217,20.0,none,val
803471,lot47217,21.0,none,val
803472,lot47217,22.0,none,val
803473,lot47217,23.0,none,val
803474,lot47217,24.0,none,val
803475,lot47217,25.0,none,val
803476,lot47218,1.0,none,train
803477,lot47218,2.0,none,train
803478,lot47218,3.0,none,train
803479,lot47218,4.0,none,train
803480,lot47218,5.0,none,train
803481,lot47218,6.0,none,train
803482,lot47218,7.0,none,train
803483,lot47218,8.0,none,train
803484,lot47218,9.0,none,train
803485,lot47218,10.0,none,train
803486,lot47218,11.0,none,train
803487,lot47218,12.0,none,train
803488,lot47218,13.0,none,train
803489,lot47218,14.0,none,train
803490,lot47218,15.0,none,train
803491,lot47218,16.0,none,train
803492,lot47218,17.0,none,train
803493,lot47218,18.0,none,train
803494,lot47218,19.0,none,train
803495,lot47218,20.0,none,train
803496,lot47218,21.0,none,train
803497,lot47218,22.0,none,train
803498,lot47218,23.0,none,train
803499,lot47218,24.0,none,train
803500,lot47218,25.0,none,train
803501,lot47219,1.0,none,val
803502,lot47219,2.0,none,val
803503,lot47219,3.0,none,val
803504,lot47219,4.0,none,val
803505,lot47219,5.0,none,val
803506,lot47219,6.0,none,val
803507,lot47219,7.0,none,val
803508,lot47219,8.0,none,val
803509,lot47219,9.0,none,val
803510,lot47219,10.0,none,val
803511,lot47219,11.0,none,val
803512,lot47219,12.0,none,val
803513,lot47219,13.0,none,val
803514,lot47219,14.0,none,val
803515,lot47219,15.0,none,val
803516,lot47219,16.0,none,val
803517,lot47219,17.0,none,val
803518,lot47219,18.0,none,val
803519,lot47219,19.0,none,val
803520,lot47219,20.0,none,val
803521,lot47219,21.0,none,val
803522,lot47219,22.0,none,val
803523,lot47219,23.0,none,val
803524,lot47219,24.0,none,val
803525,lot47219,25.0,none,val
803526,lot47220,1.0,none,train
803527,lot47220,2.0,none,train
803528,lot47220,3.0,none,train
803529,lot47220,4.0,none,train
803530,lot47220,5.0,none,train
803531,lot47220,6.0,none,train
803532,lot47220,7.0,none,train
803533,lot47220,8.0,none,train
803534,lot47220,9.0,none,train
803535,lot47220,10.0,none,train
803536,lot47220,11.0,none,train
803537,lot47220,12.0,none,train
803538,lot47220,13.0,none,train
803539,lot47220,14.0,none,train
803540,lot47220,15.0,none,train
803541,lot47220,16.0,none,train
803542,lot47220,17.0,none,train
803543,lot47220,18.0,none,train
803544,lot47220,19.0,none,train
803545,lot47220,20.0,none,train
803546,lot47220,21.0,none,train
803547,lot47220,22.0,none,train
803548,lot47220,23.0,none,train
803549,lot47220,24.0,none,train
803550,lot47220,25.0,none,train
803551,lot47221,1.0,none,train
803552,lot47221,2.0,none,train
803553,lot47221,3.0,none,train
803554,lot47221,4.0,none,train
803555,lot47221,5.0,none,train
803556,lot47221,6.0,none,train
803557,lot47221,7.0,none,train
803558,lot47221,8.0,none,train
803559,lot47221,9.0,none,train
803560,lot47221,10.0,none,train
803561,lot47221,11.0,none,train
803562,lot47221,12.0,none,train
803563,lot47221,13.0,none,train
803564,lot47221,14.0,none,train
803565,lot47221,15.0,none,train
803566,lot47221,16.0,none,train
803567,lot47221,17.0,none,train
803568,lot47221,18.0,none,train
803569,lot47221,19.0,none,train
803570,lot47221,20.0,none,train
803571,lot47221,21.0,none,train
803572,lot47221,22.0,none,train
803573,lot47221,23.0,none,train
803574,lot47221,24.0,none,train
803575,lot47221,25.0,none,train
803576,lot47222,1.0,none,train
803577,lot47222,2.0,none,train
803578,lot47222,3.0,none,train
803579,lot47222,4.0,none,train
803580,lot47222,5.0,none,train
803581,lot47222,6.0,none,train
803582,lot47222,7.0,none,train
803583,lot47222,8.0,none,train
803584,lot47222,9.0,none,train
803585,lot47222,10.0,none,train
803586,lot47222,11.0,none,train
803587,lot47222,12.0,none,train
803588,lot47222,13.0,none,train
803589,lot47222,14.0,none,train
803590,lot47222,15.0,none,train
803591,lot47222,16.0,none,train
803592,lot47222,17.0,none,train
803593,lot47222,18.0,none,train
803594,lot47222,19.0,none,train
803595,lot47222,20.0,none,train
803596,lot47222,21.0,none,train
803597,lot47222,22.0,none,train
803598,lot47222,23.0,none,train
803599,lot47222,24.0,none,train
803600,lot47222,25.0,none,train
803601,lot47223,1.0,none,test
803602,lot47223,2.0,none,test
803603,lot47223,3.0,none,test
803604,lot47223,4.0,none,test
803605,lot47223,5.0,none,test
803606,lot47223,6.0,none,test
803607,lot47223,7.0,none,test
803608,lot47223,8.0,none,test
803609,lot47223,9.0,none,test
803610,lot47223,10.0,none,test
803611,lot47223,11.0,none,test
803612,lot47223,12.0,none,test
803613,lot47223,13.0,none,test
803614,lot47223,14.0,none,test
803615,lot47223,15.0,none,test
803616,lot47223,16.0,none,test
803617,lot47223,17.0,none,test
803618,lot47223,18.0,none,test
803619,lot47223,19.0,none,test
803620,lot47223,20.0,none,test
803621,lot47223,21.0,none,test
803622,lot47223,22.0,none,test
803623,lot47223,23.0,none,test
803624,lot47223,24.0,none,test
803625,lot47223,25.0,none,test
803626,lot47224,1.0,none,train
803627,lot47224,2.0,none,train
803628,lot47224,3.0,none,train
803629,lot47224,4.0,none,train
803630,lot47224,5.0,none,train
803631,lot47224,6.0,none,train
803632,lot47224,7.0,none,train
803633,lot47224,8.0,none,train
803634,lot47224,9.0,none,train
803635,lot47224,10.0,none,train
